,Country,Year,GDP,Region_x,HUMAN FREEDOM (Score),Procedural Justice,Civil Justice,Criminal Justice,Rule of Law,Homicide,Disappearances,Violent Conflicts,Organised Conflicts,Terrorism Fatalities,Terrorism Injuries,"Disapperances, Conflicts, and Terrorism",Female Genital Mutilation,Inheritance Rights: Widows,Inheritance Rights: Daughters,Inheritance Rights,Women's Security & Safety,Security & Safety,Domestic Movement,Foreign Movement,Women's Movement,Movement,Establishing Religious Organizations,Operating Religious Organizations,Establishing and Operating Religious Organizations,Harassment and Physical Hostilities,Legal and Regulatory Restrictions,Religion,Association,Assembly,Establishing Political Parties,Operating Political Parties,Establishing and Operating Political Parties,Establishing Professional Organization,Operating Professional Organization,Establishing and Operating Professional Organization,"Establishing Educational, Sporting and Cultural Organizations","Operating Educational, Sporting and Cultural Organizations","Establishing and Operating Educational, Sporting and Cultural Organizations","Association, Assembly, & Civil Society",Press Killed,Press Jailed,Laws and Regulations that Influence Media Content,Political Pressures and Controls on Media Content,Access to Cable/Satellite,Access to Foreign Newspapers,State Control over Internet Access,Expression & Information,Legal Gender,Male to Male Relationships,Female to Female Relationships,Same-Sex Relationships,Divorce,Identity & Relationships,PERSONAL FREEDOM (Score),Government Consumption,Transfers and subsidies,Government  enterprises and investment,Top marginal income tax rate,Top marginal income and payroll tax rate,Top marginal tax rate,State ownership of assets,Size of Government,Judicial independence,Impartial courts,Protection of property rights, Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory costs of the sale of real property ,Reliability of police,Business costs of crime,Gender Legal Rights Adjustment,Legal System & Property Rights,Money growth,Standard deviation of inflation,Inflation: Most recent year,Freedom to own foreign currency bank accounts,Sound Money, Revenue from trade taxes (% of trade sector),Mean tariff rate,Standard deviation of tariff rates,Tariffs, Non-tariff trade barriers,Compliance costs of importing and exporting, Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates,Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Conscription,Labor market regulations,Administrative requirements,Bureaucracy burden,Startinga  business,Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation,ECONOMIC FREEDOM (Score),Happiness Rank,Happiness Score,Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual,January_cpi food,February_cpi food,March_cpi food,April_cpi food,May_cpi food,June_cpi food,July_cpi food,August_cpi food,September_cpi food,October_cpi food,November_cpi food,December_cpi food,January_cpi general,February_cpi general,March_cpi general,April_cpi general,May_cpi general,June_cpi general,July_cpi general,August_cpi general,September_cpi general,October_cpi general,November_cpi general,December_cpi general,January_Food price inflation,February_Food price inflation,March_Food price inflation,April_Food price inflation,May_Food price inflation,June_Food price inflation,July_Food price inflation,August_Food price inflation,September_Food price inflation,October_Food price inflation,November_Food price inflation,December_Food price inflation
1143,161,2017,2825.725122,8,5.65,1.5200889359304899,4.33442726682731,3.7562272988652903,3.5075989543937998,7.33257670235512,10.0,10.0,5.0,10.0,9.98790071618081,8.99758014323616,10.0,5.0,5.0,7.5,8.75,8.36005228186376,5.0,5.0,10.0,6.66666666666667,7.5,7.5,2.5,9.33333333333333,7.45,6.427777777777781,2.5,2.5,7.5,6.66666666666667,2.5,7.5,6.66666666666667,2.5,10.0,7.5,2.5,2.5,10.0,10.0,2.0,3.75,10.0,7.5,7.5,6.65,0.0,0.0,10.0,5.0,7.5,4.16666666666667,5.6080239201754996,5.461764705882349,9.32970027247956,6.0,4.0,4.0,4.0,2.6669172612249303,5.49167644791737,3.2593385375,3.36840321583333,2.6015434666666697,3.3333333333333304,5.0,2.37470082875879,6.82142204690293,4.00135298583333,5.719347,1.0,4.053271268314259,9.36952237160175,9.482698851646768,9.81805334207438,5.0,8.417568641330732,6.19333333333333,6.56,1.6064,4.78657777777778,4.84847486083333,1.33494031280783,3.0917075868205806,3.0,3.5057834783333304,0.0,8.85005130521405,4.1186115945158,3.74922423977854,8.0,9.312045052737242,10.0,9.10401501757908,6.66666666666667,2.7922739583333303,3.0282094075,8.0,10.0,6.12429615925947,1.917806665,2.6666666666666696,7.81262662243472,2.61249784666667,7.48560369384779,7.2873429947899195,4.96375741490096,6.7306895305798395,5.69,138.0,3.875,1.08309590816498,0.19676375389099104,0.336384207010269,0.0953753814101219,0.189143493771553,1.59797024726868,97.669697,99.195389,98.983165,98.626785,98.691221,98.224156,97.797094,97.370033,98.014498,100.235118,101.960945,103.298254,98.384485,98.988229,99.018889,99.07292,99.09919,98.904013,98.495741,98.393673,98.755495,100.276661,101.047444,101.548467,-0.0029690000000000003,0.012886000000000002,0.012069,0.013549,0.019188,0.017933,0.018845,0.01756,0.024914,0.043964,0.056256,0.066048
1144,8,2010,12197.70296,3,7.65,5.1026376711942,4.823171832742269,3.7,6.48,0.0,10.0,10.0,7.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.66666666666667,10.0,10.0,10.0,10.0,7.5,7.5,8.75,9.44444444444444,6.24722222222222,7.8458333333333306,10.0,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.75,10.0,10.0,9.0,7.5,10.0,10.0,10.0,9.125,0.0,10.0,10.0,10.0,10.0,10.0,7.90802083333333,6.80294117647059,8.970572207084471,7.0,10.0,10.0,10.0,7.18877182479454,8.19337834588876,3.604120394510585,6.8,4.819669564166665,10.0,7.5,5.49058138297565,3.05946458018063,3.65458014599406,4.028618134154595,0.9459459459459459,6.39244137661419,9.932793111104198,9.52956095164635,9.73119452321428,0.0,7.29838714649121,4.04,2.82,2.9636,3.27453333333333,5.501705308731885,7.75981055194555,7.75981055194555,10.0,6.08812698434524,0.7692307692307689,7.96504617469265,4.3671384719617095,6.35037058931015,10.0,7.62317751085709,10.0,9.20772583695236,8.9,4.12917351927517,6.4121586455357145,10.0,10.0,8.86160621301312,3.38091335032067,6.21212121212121,8.91609865948149,3.66341626616667,7.913778785011179,9.34985906486701,8.09796443037022,8.7224321601119,7.39,42.5,6.148999999999999,1.096263899497985,0.64819,0.473907515406609,0.0918829567193985,0.2134566145181655,2.69522194366455,88.338187,88.45241899999998,88.5668,88.681327,88.796003,88.910827,89.0258,89.14092099999998,89.256192,89.371611,89.48718000000002,89.602899,90.628607,90.637671,90.746436,91.063668,91.099923,91.000222,90.918648,91.435283,91.435283,91.815961,91.997236,92.087874,0.01553,0.015544999999999996,0.01556,0.015574,0.015587,0.015598,0.015607,0.015615,0.015621,0.015625,0.015628,0.015628
1145,28,2010,2398.7518600000003,8,7.4,3.7,4.88416740140516,3.9593998127344197,6.14,6.894805567056269,10.0,10.0,5.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,8.96493518901876,10.0,10.0,10.0,10.0,7.5,7.5,7.5,7.755555555555559,7.219444444444441,7.4875,7.5,7.5,7.5,6.66666666666667,7.5,7.5,6.66666666666667,7.5,10.0,7.5,7.5,7.5,10.0,10.0,8.0,7.75,10.0,7.5,7.5,8.9375,7.0,10.0,10.0,10.0,7.5,10.0,8.32935879725469,3.32352941176471,9.33814713896458,4.0,7.0,3.0,5.0,7.7037797403566906,5.87309125821719,5.269661192239861,4.36821691534392,4.66162084656085,8.5,5.0,6.05858163251837,8.1321498123173,5.79054891358025,5.359455100529099,1.0,6.01752930163621,9.46593334642573,9.57750568869055,9.58426705818726,0.0,7.156926523325889,7.02,7.96,4.8184,6.59946666666667,4.862746652557321,7.4475905415388,6.15516859704806,10.0,6.09675818077601,2.5,1.7700102610428101,3.4555894806062697,6.55255618608025,8.0,7.64225944401142,10.0,8.821129722005711,5.0,3.95312904056437,7.33333677777778,8.0,1.0,4.6339532774093,4.327334460317459,5.0,9.34138079590743,6.04186110934744,7.9817312340067,7.9150652769873,6.76789547942772,6.74099282628091,6.47,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,93.91243349999999,93.8171805,94.87157099999999,95.3367575,96.272053,96.2082,96.7298845,97.0969415,97.0285865,97.129099,96.984043,97.052328,94.90161599999999,94.909007,95.406762,96.1141975,96.339092,96.500996,97.2662785,97.271116,97.6575215,97.698308,97.49767700000001,97.68724850000001,0.0535985,0.056377,0.054869,0.057676000000000005,0.0566295,0.057084,0.0570175,0.0536925,0.053962,0.0551045,0.0532965,0.054169
1146,29,2010,2398.7518600000003,8,5.35,3.7,4.88416740140516,3.9593998127344197,3.73,2.09704961568333,5.0,8.05178870149844,0.0,6.553164625728001,8.965949387718402,5.71418054298897,6.0,5.0,5.0,5.0,5.5,4.43707671955743,5.0,0.0,10.0,5.0,7.5,10.0,8.75,8.37333333333333,5.6,7.57444444444445,7.5,7.5,7.5,3.3333333333333304,5.41666666666667,7.5,10.0,8.75,10.0,0.0,5.0,6.83333333333333,10.0,10.0,3.6666666666666696,4.25,10.0,6.66666666666667,10.0,7.797619047619049,7.0,10.0,10.0,10.0,7.5,8.75,5.637308862429039,9.323529411764712,9.650953678474108,2.0,5.0,5.0,5.0,7.00050733077776,6.594998084203321,3.9392816945910494,3.3,4.8186341254941905,0.6,5.0,0.508171468959198,4.96673357792019,4.784988369912111,5.14149893263576,0.6923076923076921,1.98315299068602,8.68744393170539,9.39129000632173,9.70135324311701,0.0,6.9450217952860305,5.61333333333333,6.44,6.2264,6.093244444444441,5.131415033098595,1.76554910231435,1.76554910231435,10.0,5.9579535325,1.53846153846154,0.0,0.7692307692307689,4.65700607899739,5.0,8.3033033033033,9.0,7.434434434434429,2.7666666666666697,4.74265324691724,6.425230165601361,4.0,0.0,3.4433920512780296,4.17948722833333,0.151515151515151,5.99928718937507,3.5140067408077202,7.4051977330952,4.350499460223641,4.47662488355227,5.1181504564215805,5.06,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,93.91243349999999,93.8171805,94.87157099999999,95.3367575,96.272053,96.2082,96.7298845,97.0969415,97.0285865,97.129099,96.984043,97.052328,94.90161599999999,94.909007,95.406762,96.1141975,96.339092,96.500996,97.2662785,97.271116,97.6575215,97.698308,97.49767700000001,97.68724850000001,0.0535985,0.056377,0.054869,0.057676000000000005,0.0566295,0.057084,0.0570175,0.0536925,0.053962,0.0551045,0.0532965,0.054169
1147,34,2010,2398.7518600000003,8,5.36,3.7,4.88416740140516,3.9593998127344197,3.29,4.288768898652879,5.0,10.0,0.0,9.39040074068583,9.962804112991,6.87064097073537,9.5,5.0,5.0,10.0,9.75,6.96980328979608,0.0,0.0,10.0,3.3333333333333304,7.5,7.5,7.5,8.328888888888889,5.97222222222222,7.1505555555555596,7.5,7.5,7.5,6.66666666666667,7.5,7.5,6.66666666666667,7.5,10.0,7.5,7.5,7.5,9.48339045820833,10.0,1.6666666666666698,2.0,10.0,7.5,7.5,5.78751428121875,7.0,10.0,10.0,10.0,2.5,6.25,5.380126218712469,8.72058823529412,8.850408719346051,2.0,3.0,2.0,2.5,4.155709993390779,5.245341389606191,3.9392816945910494,2.7,4.8186341254941905,5.0,1.6666666666666698,0.8674154936879329,6.744204761860559,4.784988369912111,5.14149893263576,0.6896551724137929,2.86874503168463,5.5458938053617,7.414872473167599,8.58,10.0,7.88519156963233,7.78666666666667,7.8,7.624,7.736888888888889,5.131415033098595,2.5415351995601805,2.5415351995601805,10.0,5.9579535325,0.7692307692307689,0.0,0.384615384615385,5.16575986826611,0.0,10.0,9.0,6.33333333333333,1.6666666666666698,4.74265324691724,6.425230165601361,8.0,3.0,5.66666666666667,4.17948722833333,0.9090909090909091,4.5855920937786605,3.5140067408077202,5.987648125184831,6.23366630681576,4.42899935871754,5.47633311957251,5.33,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,93.91243349999999,93.8171805,94.87157099999999,95.3367575,96.272053,96.2082,96.7298845,97.0969415,97.0285865,97.129099,96.984043,97.052328,94.90161599999999,94.909007,95.406762,96.1141975,96.339092,96.500996,97.2662785,97.271116,97.6575215,97.698308,97.49767700000001,97.68724850000001,0.0535985,0.056377,0.054869,0.057676000000000005,0.0566295,0.057084,0.0570175,0.0536925,0.053962,0.0551045,0.0532965,0.054169
1148,35,2010,2398.7518600000003,8,5.69,3.7,4.88416740140516,3.9593998127344197,3.84,6.0530269620782695,10.0,10.0,5.0,10.0,10.0,9.0,9.0,5.0,5.0,5.0,7.0,7.35100898735942,5.0,10.0,10.0,8.33333333333333,10.0,6.66666666666667,8.33333333333333,8.58444444444445,7.361111111111111,8.09296296296296,7.5,5.0,7.5,3.3333333333333304,5.41666666666667,10.0,3.3333333333333304,6.66666666666667,7.5,0.0,3.75,5.66666666666667,10.0,10.0,4.66666666666667,4.75,10.0,6.66666666666667,10.0,8.01190476190476,7.0,10.0,10.0,10.0,7.5,8.75,6.68323901932663,5.505882352941179,9.67347812122431,2.0,4.0,3.0,3.5,3.90724108614088,4.917320312061269,3.9392816945910494,3.6,4.8186341254941905,3.3333333333333304,3.3333333333333304,3.0117382035638602,3.96054193789867,4.784988369912111,5.14149893263576,0.793103448275862,3.09112149663006,7.561152729746751,2.20681793558469,9.0,0.0,4.691992666332861,9.41333333333333,6.42,6.2052,7.34617777777778,5.131415033098595,2.1009211420452196,2.1009211420452196,10.0,5.9579535325,1.53846153846154,0.0,0.7692307692307689,5.05408242226344,0.0,10.0,9.0,6.33333333333333,2.2333333333333303,4.74265324691724,6.425230165601361,6.0,10.0,6.478420506407139,4.17948722833333,0.7575757575757579,5.48317833081813,3.5140067408077202,7.60019239174951,3.20714816050699,4.2620236601626,5.69125916663436,4.69,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,93.91243349999999,93.8171805,94.87157099999999,95.3367575,96.272053,96.2082,96.7298845,97.0969415,97.0285865,97.129099,96.984043,97.052328,94.90161599999999,94.909007,95.406762,96.1141975,96.339092,96.500996,97.2662785,97.271116,97.6575215,97.698308,97.49767700000001,97.68724850000001,0.0535985,0.056377,0.054869,0.057676000000000005,0.0566295,0.057084,0.0570175,0.0536925,0.053962,0.0551045,0.0532965,0.054169
1149,39,2010,19775.480655,2,8.27,8.33333333333333,6.47194732448907,6.961090269476861,7.3,9.60897037153319,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,9.702990123844401,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.748888888888889,7.91666666666667,8.88851851851852,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.66666666666667,8.0,10.0,10.0,10.0,9.52380952380952,7.0,10.0,10.0,10.0,10.0,10.0,9.0919803351939,2.9294117647058795,5.01362397820163,8.0,10.0,4.0,7.0,8.860139684335689,6.3606350854486395,4.50783222510823,3.1576231839826803,5.144317082251081,10.0,8.33333333333333,3.8547577401624102,8.54138535082936,4.37960611688312,7.503237441558441,0.962962962962963,6.04397304758798,8.80033475887027,9.27901778553006,9.71825641512123,10.0,9.44940223988039,9.63240933333333,8.98,6.4096,8.34066977777778,7.28801121212121,7.49038855724154,7.38919988468138,10.0,6.8029740021644995,3.07692307692308,6.416287196280191,5.4320614251225905,7.790482771895441,10.0,7.97630848766143,10.0,9.32543616255381,6.66666666666667,3.5872560389610397,6.97237138095238,10.0,10.0,7.4969117067357,2.70225062770563,7.42424242424242,9.17078195055942,4.15669359059988,8.94260332213391,3.7564051574297,6.02549617877849,7.615948016022671,7.45,73.0,5.488,1.05613,0.701288521289825,0.29091,0.0398642159998417,0.15513750910759,1.93129,99.20830649999999,99.61712,99.73079,99.98971599999999,100.08716749999999,99.71862899999999,99.06045499999999,98.95682500000001,99.39296250000001,99.3589595,99.0742815,99.12828,98.767092,98.99361,99.611831,99.98183,100.072667,99.867559,99.56971250000001,99.4266385,99.70951500000001,99.92905250000001,99.704647,99.695132,0.018930500000000003,0.018133000000000003,0.0167135,0.0161595,0.015703,0.017071,0.0211675,0.021768500000000003,0.021552,0.0213385,0.023442499999999998,0.022253
1150,40,2010,2398.7518600000003,8,5.97,2.7333333333333303,5.09227964669007,3.72024763813345,3.8,4.94854156411658,5.0,10.0,2.5,9.836611967457749,9.872557334617039,7.4418338604149605,5.5,5.0,5.0,5.0,5.25,5.88012514151051,10.0,0.0,10.0,6.66666666666667,7.5,6.66666666666667,7.08333333333333,8.11111111111111,7.7277777777777805,7.64074074074074,5.0,5.0,5.0,6.66666666666667,5.83333333333333,7.5,3.3333333333333304,5.41666666666667,7.5,3.3333333333333304,5.41666666666667,5.33333333333333,10.0,10.0,3.0,3.0,10.0,10.0,10.0,8.0,7.0,10.0,10.0,10.0,10.0,10.0,6.1841053594517,7.24705882352941,9.658855585831061,6.0,3.0,2.0,2.5,8.01076472334028,6.683335826540151,1.32582452110626,2.8650975276564803,3.5441233340611404,2.5,4.16666666666667,2.46625577788933,4.2591610772025,2.34701331295488,3.09036501746725,0.793103448275862,2.64627275137976,7.81328137045343,8.75321799931759,9.66486691769984,0.0,6.55784157186772,4.88,7.62,7.2868,6.5956,5.15297476346434,5.82054044447822,5.48675760397128,10.0,6.91330102838428,0.7692307692307689,2.3231384676186897,3.33522342174458,6.354395256428959,8.0,9.576482672031421,10.0,9.19216089067714,6.66666666666667,5.99133225691412,7.435579209606991,6.0,1.0,5.77694760552912,3.5302268944687003,3.18181818181818,6.925567752841071,2.45455409003951,4.6293540004496,6.973481853691231,4.61583379555138,6.52831409725255,5.75,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,85.60862,85.47072299999998,85.579739,89.78951500000002,89.988716,91.012587,90.773064,89.867797,88.332875,88.47335,92.153855,95.612369,88.75269499999997,88.622925,88.799113,90.462607,90.479174,90.640068,90.500071,90.326393,89.804224,89.90626999999998,91.128736,92.806079,0.005286,0.00133,0.020203,0.047567,0.025456,0.059177,0.057816999999999986,0.044299,0.056403,0.091494,0.12933599999999998,0.16633299999999998
1151,42,2010,12197.70296,3,6.94,5.6,5.11372400103719,4.71472125273045,5.1,0.00200545868679285,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,6.50066848622893,5.0,5.0,10.0,6.66666666666667,2.5,10.0,6.25,9.704444444444439,8.33333333333333,8.095925925925929,7.5,7.5,10.0,0.0,5.0,10.0,6.66666666666667,8.33333333333333,10.0,3.3333333333333304,6.66666666666667,7.0,10.0,10.0,7.66666666666667,5.0,10.0,10.0,10.0,8.952380952380949,0.0,10.0,10.0,10.0,10.0,10.0,6.97166447605459,8.352941176470589,9.38365122615804,0.0,9.0,7.0,8.0,7.8158252559942305,6.71048353172457,2.82077554639175,3.4114436280068703,4.793479719931269,5.0,4.16666666666667,4.51274427474344,7.6498141724843,1.6152576666666698,4.0510148814433,1.0,4.22457739514825,9.255754196470141,8.96614590165807,8.73401355970771,10.0,9.23897841445898,8.56666666666667,8.58,6.4479999999999995,7.864888888888889,4.79062490893471,8.86941566744948,6.83002028819209,10.0,6.8083276305841895,5.38461538461538,6.30566155496501,6.1662015233881995,7.7152776751172905,5.0,8.52234861431052,10.0,7.84078287143684,5.56666666666667,4.76555591237113,7.263809221649481,8.0,10.0,6.39582002128435,3.11986268900344,5.4545454545454595,9.017892259402132,3.30738944918998,7.24758878032482,6.368178224429481,5.752576142815889,6.66305967851236,6.91,42.5,6.148999999999999,1.096263899497985,0.64819,0.473907515406609,0.0918829567193985,0.2134566145181655,2.69522194366455,91.9941945,91.9868975,92.4404105,92.91861,92.896166,93.115348,93.625122,93.99994849999999,94.24573050000001,94.463977,94.9496305,95.1984395,94.7765605,95.092037,95.735548,96.2106995,96.5344135,96.757997,96.948043,97.13474149999999,97.443372,98.143926,98.24992449999999,98.317647,0.049806,0.0510275,0.0516135,0.049802,0.049152,0.0496915,0.049982,0.050123,0.051630999999999996,0.05294750000000001,0.0540795,0.053097
1152,44,2010,21273.18669,4,5.75,3.3,4.65276397021207,4.53414801191709,4.2,9.12540608990821,10.0,10.0,5.0,10.0,10.0,9.0,1.0,0.0,0.0,5.0,3.0,7.0418020299694,0.0,10.0,10.0,6.66666666666667,5.0,3.3333333333333304,4.16666666666667,8.90888888888889,9.722222222222221,7.599259259259259,2.5,2.5,2.5,3.3333333333333304,2.9166666666666696,5.0,6.66666666666667,5.83333333333333,7.5,3.3333333333333304,5.41666666666667,3.8333333333333304,10.0,9.881104688677029,2.3333333333333304,4.0,6.66666666666667,6.66666666666667,3.3333333333333304,6.12587209838243,7.0,0.0,0.0,0.0,0.0,0.0,5.23296364325652,7.94117647058823,6.87465940054496,4.0,10.0,5.0,7.5,4.34896149459807,6.132959473146251,6.276873028594769,4.24052249060458,5.21008469199347,4.16666666666667,5.83333333333333,3.40805518898562,8.37628591069473,4.81790920669935,4.84482901879085,0.7407407407407409,4.56214876174707,8.306117679554731,9.19178281471125,7.7469623469363995,10.0,8.81121571030059,8.28666666666667,6.6,0.0,4.96222222222222,5.086866762254901,8.409155623555911,6.748011192905411,10.0,5.29481818464052,4.615384615384619,0.7743794892062309,3.56152742974379,6.31794021121786,2.0,5.692100242029,10.0,5.897366747343,10.0,4.47416364215686,6.91163694199346,8.0,0.0,5.005394648632071,3.32321299591503,3.3333333333333304,9.717059268639689,4.356968362161529,7.082483518380769,5.146361639438171,5.493236519644751,5.46533263853994,6.26,71.5,5.4445,0.945145,0.6408265942668915,0.349695,0.13466499999999998,0.17241947352886194,1.98356,51.577379,52.008187,52.730075,53.594658,54.166949,54.60015799999999,56.669972,60.28611400000001,62.586505,62.44216,61.060509,59.89215400000001,60.711045,60.830912,61.233298,61.64840699999999,61.927981,62.18981700000001,63.748826,65.567801,66.67537,67.588892,67.037966,66.582656,0.14936300000000002,0.162602,0.170012,0.17084000000000002,0.158627,0.140057,0.154352,0.199901,0.221618,0.201967,0.167932,0.14936300000000002
1153,64,2010,13118.990865,1,9.02,7.93333333333333,7.05541871511789,7.60964272734213,7.5,9.80071801299916,10.0,10.0,7.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.933572670999721,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.40666666666667,7.638888888888889,9.015185185185189,10.0,10.0,7.5,6.66666666666667,7.08333333333333,10.0,10.0,10.0,10.0,10.0,10.0,9.41666666666667,10.0,10.0,6.33333333333333,7.0,10.0,10.0,10.0,9.047619047619051,7.0,10.0,10.0,10.0,10.0,10.0,9.106340257697019,8.055882352941179,9.47711171662125,8.0,10.0,10.0,10.0,6.82979547345579,8.47255790860364,8.46769319354839,7.697097198924731,8.54056894623656,8.33333333333333,8.33333333333333,7.0662977471844295,7.971911377396751,8.709933967741929,8.51291217204301,1.0,8.18145347441583,8.20596469285104,9.50276411364982,9.53252032520324,10.0,9.31031228292602,9.98666666666667,10.0,10.0,9.995555555555551,8.25294611827957,9.433164707654369,8.84305541296697,10.0,8.18638595698925,7.692307692307691,10.0,8.62623121643231,9.366210546238712,10.0,10.0,10.0,10.0,10.0,7.78458915053763,8.4602719139785,10.0,10.0,9.29068211134396,6.70206502150538,9.54545454545455,9.88399191942828,8.09102834715822,9.794764993510801,9.10325388257518,8.853426451605399,9.38136952098312,8.94,75.0,5.457999999999998,1.07617,0.81658,0.46761,0.0663,0.25376,1.68435,94.48495,94.58709,94.65376,95.371505,95.212905,94.953105,94.54785,94.98366999999999,94.676907,93.61316500000001,93.42613850000001,93.8279095,96.4,96.5,96.8,96.9,96.69999999999999,96.44999999999999,96.4,96.6,96.75,97.10066900000001,97.500674,97.9506795,0.024459500000000002,0.030642500000000003,0.0337995,0.017007500000000002,0.016397500000000002,0.0103835,0.014596000000000001,0.0285735,0.025030999999999998,0.035406,0.0322065,0.0296785
1154,69,2010,21273.18669,4,4.99,2.2,6.24003390412804,4.49979294901855,4.3,8.79762616664019,0.0,9.6692035668635,2.5,9.49486490615643,8.79572217450037,6.09195812950406,10.0,0.0,0.0,5.0,7.5,7.463194765381419,0.0,0.0,5.0,1.6666666666666698,2.5,5.0,3.75,6.26222222222222,3.7472222222222205,5.004722222222219,5.0,5.0,2.5,3.3333333333333304,2.9166666666666696,5.0,5.0,3.75,7.5,5.0,5.0,4.5,10.0,5.44037348919961,0.0,0.75,7.5,7.5,5.0,4.0475933722999,7.0,0.0,0.0,0.0,2.5,1.25,4.436921473993951,5.711764705882349,7.989100817438691,6.0,7.0,7.0,7.0,2.93464555358281,5.92710221538077,4.69446651010101,3.75883521717172,5.6303404735819695,8.33333333333333,6.66666666666667,5.62579900501065,5.86815945877947,5.76812596270396,5.6955863259518305,0.517241379310345,4.3866240803548395,5.4849873707001695,6.93678886252715,7.972570565784579,10.0,7.598586699752969,7.52,4.8,0.0,4.10666666666667,4.05248214296814,6.070316452803611,5.06139929788588,10.0,3.1117930751748197,0.0,0.0,1.03726435839161,5.05133258073604,0.0,8.92492492492492,4.0,4.30830830830831,7.76666666666667,4.39363313480963,4.1128044017094,8.0,1.0,4.6317263415499,3.0419735982906,3.03030303030303,9.70165582622823,4.709163516039519,5.05593963097056,6.1439916950732805,5.280504549484201,4.7401797331141395,5.54,71.5,5.4445,0.945145,0.6408265942668915,0.349695,0.13466499999999998,0.17241947352886194,1.98356,97.01978249999999,97.4413105,96.91451,96.826765,96.722972,96.94082900000001,97.05963,98.2327225,98.6631355,98.8369465,98.15374449999999,97.8467175,95.7437765,96.3301765,96.5770185,96.926556,96.6799805,97.3237035,97.7812375,98.485128,98.541841,98.8022915,98.534932,98.5325345,0.028257499999999998,0.025906,0.0236975,0.024910500000000002,0.028139499999999998,0.031246,0.030988,0.029421500000000003,0.0275835,0.029956,0.0293105,0.028123000000000002
1155,79,2010,13118.990865,1,8.17,7.73333333333333,7.16860280939691,7.5583767067969,7.5,9.65664655576391,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,9.71888218525464,5.0,10.0,10.0,8.33333333333333,10.0,10.0,10.0,9.34444444444444,7.7277777777777805,9.02407407407407,10.0,10.0,10.0,10.0,10.0,10.0,6.66666666666667,8.33333333333333,10.0,6.66666666666667,8.33333333333333,9.33333333333333,10.0,10.0,7.0,6.5,10.0,10.0,6.66666666666667,8.59523809523809,7.0,10.0,10.0,10.0,10.0,10.0,8.83331842991154,5.12941176470588,8.27602179836512,8.0,6.0,6.0,6.0,6.78661810371338,6.8384103333568795,4.59274916666667,3.7095388425925897,5.9205410833333305,6.66666666666667,8.33333333333333,8.10541673133599,8.115681077431589,6.49496209259259,6.57374851851852,0.962962962962963,6.38100779456991,9.57106895276409,9.32264063420184,9.414893617021269,10.0,9.577150800996801,9.35333333333333,7.58,0.0,5.64444444444444,4.81504,9.14059068362624,6.97781534181312,10.0,5.598728555555559,7.692307692307691,10.0,7.76367874928775,7.59648463388633,8.0,10.0,10.0,9.33333333333333,6.66666666666667,3.75860090740741,7.113600055555559,8.0,0.0,4.676020245957219,2.7260159537037003,9.24242424242424,9.62251907700826,5.2155758042328095,9.856121303885471,7.4779015447427,7.356759654332861,7.12203774454114,7.5,75.0,5.457999999999998,1.07617,0.81658,0.46761,0.0663,0.25376,1.68435,94.48495,94.58709,94.65376,95.371505,95.212905,94.953105,94.54785,94.98366999999999,94.676907,93.61316500000001,93.42613850000001,93.8279095,96.4,96.5,96.8,96.9,96.69999999999999,96.44999999999999,96.4,96.6,96.75,97.10066900000001,97.500674,97.9506795,0.024459500000000002,0.030642500000000003,0.0337995,0.017007500000000002,0.016397500000000002,0.0103835,0.014596000000000001,0.0285735,0.025030999999999998,0.035406,0.0322065,0.0296785
